stco,year,whc,sand,silt,clay,om,kwfactor,kffactor,spH,slope,tfactor,ppt1,ppt2
29013,2011,22.572,9.119,49.777,41.104,203.295,0.315,0.328,6.595,84.605,3.541,523.764,528.864
29015,1992,25.399,16.241,44.658,39.101,132.121,0.257,0.312,5.964,70.621,3.631,465.735,556.517
29015,2001,25.573,16.374,44.709,38.917,133.195,0.259,0.313,5.968,70.462,3.639,787.242,983.304
29015,2006,25.579,16.376,44.7,38.924,133.02,0.259,0.313,5.967,70.492,3.639,462.374,478.742
29015,2011,25.565,16.377,44.691,38.932,132.911,0.259,0.313,5.967,70.497,3.637,643.652,653.302
29017,1992,28.648,14.357,55.167,30.477,118.281,0.341,0.408,5.488,46.387,4.098,425.542,543.522
29017,2001,28.703,14.569,55.284,30.147,117.525,0.341,0.409,5.487,47.033,4.096,519.521,671.445
29017,2006,28.7,14.566,55.28,30.154,117.528,0.341,0.409,5.486,47.03,4.095,745.366,789.864
29017,2011,28.673,14.592,55.24,30.168,117.666,0.341,0.409,5.486,47.022,4.094,946.176,988.279
29019,1992,28.172,13.235,53.615,33.15,126.322,0.389,0.394,5.807,34.79,4.431,396.281,449.615
29019,2001,28.702,12.65,53.979,33.371,128.305,0.392,0.395,5.787,35.63,4.404,695.734,833.427
29019,2006,28.685,12.627,53.981,33.392,128.295,0.392,0.395,5.785,35.634,4.403,578.589,591.594
29019,2011,28.698,12.625,53.985,33.39,128.396,0.392,0.395,5.785,35.651,4.402,587.78,576.892
29021,1992,31.858,9.661,61.793,28.546,216.026,0.405,0.407,6.575,48.923,4.757,697.586,751.385
29021,2001,32.013,10.13,61.271,28.599,218.961,0.405,0.406,6.594,48.516,4.785,783.319,926.444
29021,2006,31.972,10.107,61.292,28.602,214.9,0.405,0.406,6.588,48.368,4.781,595.062,673.632
29021,2011,31.969,10.103,61.295,28.601,214.884,0.405,0.406,6.588,48.373,4.781,627.799,645.644
29023,1992,33.438,25.573,52.158,22.268,91.431,0.43,0.438,5.902,67.267,4.699,475.197,561.145
29023,2001,33.446,25.639,52.131,22.23,92.102,0.429,0.438,5.912,67.131,4.7,390.257,540.81
29023,2006,33.456,25.65,52.127,22.223,92.041,0.43,0.438,5.912,67.184,4.702,670.14,941.246
29023,2011,33.454,25.63,52.141,22.228,92.069,0.43,0.438,5.912,67.16,4.701,1050.612,1052.533
29025,1992,28.295,16.201,47.287,36.511,217.235,0.327,0.328,6.099,55.22,4.834,645.187,685.287
29025,2001,28.427,16.205,47.313,36.482,218.212,0.328,0.328,6.102,55.421,4.841,825.424,932.039
29025,2006,28.425,16.205,47.312,36.483,218.191,0.328,0.328,6.102,55.423,4.841,551.906,602.034
29025,2011,28.425,16.205,47.312,36.483,218.182,0.328,0.328,6.102,55.423,4.841,621.354,619.892
29027,1992,29.518,15.53,50.381,34.088,130.776,0.369,0.376,5.616,37.005,4.235,437.114,494.761
29027,2001,29.856,14.812,50.885,34.303,132.763,0.372,0.378,5.605,37.821,4.206,629.823,796.585
29027,2006,29.847,14.792,50.879,34.329,132.54,0.372,0.378,5.599,37.849,4.205,548.651,587.788
29027,2011,29.846,14.796,50.874,34.329,132.532,0.372,0.378,5.599,37.844,4.205,614.614,600.421
29029,1992,18.454,15.489,44.017,40.495,115.49,0.185,0.317,5.501,35.377,3.488,426.297,514.591
29029,2001,19.081,15.188,44.672,40.14,116.067,0.192,0.322,5.477,36.076,3.51,587.757,796.713
29029,2006,19.068,15.188,44.661,40.151,115.959,0.192,0.322,5.476,36.087,3.509,524.912,561.944
29029,2011,19.05,15.187,44.649,40.164,115.871,0.191,0.322,5.475,36.082,3.508,816.736,792.766
29031,1992,34.186,8.472,65.299,26.229,137.512,0.454,0.462,6.2,43.611,4.843,403.334,523.127
29031,2001,34.314,8.548,65.438,26.014,138.438,0.456,0.464,6.214,44.941,4.851,540.885,711.516
29031,2006,34.312,8.557,65.433,26.01,138.442,0.456,0.464,6.213,44.959,4.85,776.142,821.505
29031,2011,34.313,8.558,65.431,26.011,138.463,0.456,0.464,6.213,44.973,4.85,962.272,1011.198
29033,1992,28.16,11.715,53.684,34.601,213.655,0.365,0.365,6.35,49.484,4.754,587.303,637.012
29033,2001,28.251,11.911,53.494,34.595,214.469,0.365,0.365,6.367,49.609,4.767,823.068,945.335
29033,2006,28.251,11.911,53.49,34.599,214.443,0.365,0.365,6.367,49.606,4.767,564.186,605.657
29033,2011,28.248,11.914,53.483,34.603,214.432,0.365,0.365,6.366,49.618,4.767,642.62,627.668
29035,1992,20.67,30.873,40.573,28.554,134.62,0.183,0.302,5.356,44.216,4.109,554.863,651.848
29035,2001,20.675,30.573,40.783,28.644,134.86,0.183,0.304,5.349,44.575,4.096,448.668,572.501
29035,2006,20.671,30.565,40.785,28.65,134.908,0.183,0.304,5.349,44.568,4.095,676.432,840.235
29035,2011,20.493,30.314,40.843,28.842,135.81,0.182,0.304,5.342,44.563,4.081,1059.623,1089.292
29037,1992,28.13,8.993,52.62,38.387,203.626,0.347,0.349,6.349,68.044,4.368,561.286,626.29
29037,2001,28.329,8.992,52.619,38.389,204.441,0.347,0.349,6.346,68.087,4.385,769.659,888.76
29037,2006,28.316,9.012,52.612,38.376,204.598,0.347,0.349,6.345,68.101,4.384,556.056,588.937
29037,2011,28.308,9.021,52.607,38.372,204.673,0.347,0.349,6.345,68.113,4.383,578.074,561.673
29039,1992,19.963,20.318,43.688,35.994,144.099,0.229,0.32,5.621,61.348,3.589,663.497,800.334
29039,2001,20.33,19.987,43.892,36.121,144.894,0.234,0.32,5.63,62.046,3.606,698.481,868.626
29039,2006,20.329,19.988,43.892,36.119,144.896,0.234,0.32,5.63,62.047,3.606,484.104,517.381
29039,2011,20.328,19.99,43.893,36.118,144.911,0.234,0.32,5.63,62.046,3.607,581.365,599.392
29041,1992,29.238,14.824,51.564,33.612,193.521,0.371,0.371,6.23,42.317,4.792,472.95,496.906
29041,2001,29.308,14.643,51.626,33.731,195.343,0.371,0.371,6.243,42.476,4.801,764.316,883.208
29041,2006,29.301,14.648,51.613,33.74,195.218,0.371,0.371,6.24,42.478,4.801,612.85,658.613
29041,2011,29.3,14.646,51.611,33.743,195.229,0.371,0.371,6.239,42.487,4.801,596.843,572.545
29043,1992,18.162,16.313,43.07,40.616,109.304,0.145,0.307,5.478,48.092,3.598,578.413,729.835
29043,2001,18.309,16.112,43.164,40.724,107.966,0.148,0.308,5.459,48.672,3.573,468.012,640.065
29043,2006,18.305,16.102,43.157,40.741,108.086,0.148,0.308,5.457,48.695,3.576,524.455,549.804
29043,2011,18.296,16.113,43.143,40.744,108.167,0.148,0.308,5.458,48.66,3.578,760.868,800.594
29045,1992,26.87,19.53,47.762,32.708,149.73,0.35,0.35,5.809,44.953,4.363,479.039,582.784
29045,2001,26.878,19.148,48.329,32.523,152.948,0.352,0.353,5.811,45.874,4.393,676.047,836.426
29045,2006,26.883,19.119,48.342,32.54,152.814,0.352,0.353,5.81,45.841,4.392,442.702,446.337
29045,2011,26.881,19.116,48.341,32.543,152.764,0.352,0.353,5.81,45.837,4.392,744.701,757.28
29047,1992,29.731,9.631,58.958,31.411,207.404,0.389,0.389,6.262,53.985,4.786,674.407,757.608
29047,2001,29.877,9.872,58.43,31.698,215.861,0.386,0.386,6.23,54.237,4.813,809.168,977.408
29047,2006,29.869,9.877,58.418,31.704,215.342,0.386,0.386,6.232,54.198,4.813,539.534,624.773
29047,2011,29.87,9.874,58.414,31.712,215.207,0.385,0.385,6.232,54.195,4.813,591.081,594.828
29049,1992,28.689,10.838,53.21,35.952,196.642,0.355,0.356,6.12,56.107,4.66,661.345,712.016
29049,2001,28.817,10.61,53.393,35.997,197.329,0.357,0.357,6.122,56.491,4.665,830.237,959.801
29049,2006,28.813,10.603,53.395,36.002,197.289,0.357,0.357,6.122,56.498,4.665,575.591,644.656
29049,2011,28.815,10.601,53.398,36.001,197.345,0.357,0.357,6.122,56.497,4.666,605.989,610.834
29051,1992,24.974,11.122,53.945,34.933,106.287,0.341,0.401,5.913,29.543,4.044,431.834,500.297
29051,2001,25.674,10.972,54.259,34.768,107.828,0.348,0.404,5.9,29.621,4.111,628.319,831.632
29051,2006,25.663,10.955,54.261,34.784,107.798,0.347,0.404,5.9,29.616,4.109,437.941,473.845
29051,2011,25.658,10.962,54.248,34.79,107.789,0.347,0.404,5.9,29.614,4.108,704.815,694.68
29053,1992,30.186,8.411,60.705,30.883,147.744,0.394,0.433,6.041,49.977,4.315,424.981,501.126
29053,2001,30.592,8.219,61.08,30.701,151.9,0.399,0.435,6.044,51.239,4.319,717.682,868.814
29053,2006,30.586,8.203,61.091,30.706,151.737,0.399,0.435,6.042,51.26,4.318,523.569,591.691
29053,2011,30.588,8.2,61.092,30.708,151.747,0.399,0.435,6.041,51.268,4.318,596.419,609.931
29055,1992,20.441,24.038,42.352,33.611,111.1,0.241,0.334,5.603,30.226,3.715,425.625,493.899
29055,2001,20.287,23.924,42.348,33.728,111,0.24,0.334,5.572,30.407,3.697,522.577,683.821
29055,2006,20.283,23.938,42.337,33.725,111.019,0.24,0.334,5.572,30.402,3.698,517.627,574.694
29055,2011,20.199,24.007,42.257,33.736,110.798,0.239,0.334,5.568,30.408,3.691,830.655,823.34
29057,1992,21.495,16.719,45.302,37.978,133.649,0.228,0.328,5.893,57.617,3.613,668.822,855.315
29057,2001,22.264,16.485,45.699,37.816,134.962,0.238,0.331,5.916,59.084,3.672,582.73,784.408
29057,2006,22.263,16.485,45.698,37.817,134.946,0.238,0.331,5.916,59.09,3.671,536.192,596.094
29057,2011,22.254,16.487,45.694,37.819,134.915,0.238,0.331,5.916,59.069,3.67,659.335,681.53
29059,1992,18.968,15.976,41.73,42.295,139.961,0.175,0.291,5.837,56.725,3.316,475.675,575.723
29059,2001,19.035,15.609,41.991,42.4,138.119,0.177,0.293,5.809,57.503,3.318,607.292,815.789
29059,2006,19.039,15.623,41.99,42.387,138.166,0.177,0.293,5.809,57.495,3.319,592.667,620.591
29059,2011,19.034,15.624,41.987,42.389,138.129,0.177,0.293,5.809,57.497,3.319,821.865,800.013
29061,1992,26.176,13.111,48.505,38.384,221.858,0.313,0.316,6.178,55.967,4.596,630.214,652.871
29061,2001,26.327,12.875,48.652,38.473,225.164,0.313,0.316,6.172,56.149,4.621,790.038,892.137
29061,2006,26.321,12.885,48.637,38.478,225.141,0.313,0.316,6.171,56.152,4.62,546.035,608.923
29061,2011,26.319,12.887,48.632,38.481,225.161,0.313,0.316,6.171,56.152,4.62,645.462,642.928
29063,1992,28.135,19.688,43.517,36.795,232.46,0.311,0.311,6.225,53.716,4.83,615.176,654.202
29063,2001,28.18,19.519,43.642,36.839,232.795,0.311,0.311,6.222,53.854,4.833,763.056,867.922
29063,2006,28.174,19.529,43.627,36.844,232.648,0.311,0.311,6.222,53.867,4.832,577.802,676.596
29063,2011,28.174,19.532,43.623,36.845,232.649,0.311,0.311,6.222,53.868,4.832,727.528,733.655
29065,1992,21.602,29.345,42.469,28.186,117.937,0.224,0.346,5.173,32.391,3.623,495.292,562.994
29065,2001,21.775,28.869,42.785,28.346,116.989,0.227,0.348,5.169,32.46,3.61,490.848,633.944
29065,2006,21.774,28.872,42.782,28.346,116.981,0.227,0.348,5.168,32.459,3.61,601.764,628.01
29065,2011,21.77,28.858,42.791,28.351,116.996,0.227,0.348,5.168,32.474,3.61,996.005,998.645
29067,1992,18.559,18.164,40.62,41.216,113.666,0.144,0.285,5.449,46.413,3.74,556.388,643.118
29067,2001,18.882,17.333,41.017,41.649,112.174,0.147,0.287,5.432,46.841,3.752,380.604,527.229
29067,2006,18.882,17.333,41.017,41.65,112.176,0.147,0.287,5.432,46.841,3.752,600.958,666.043
29067,2011,18.872,17.311,41.011,41.678,112.153,0.147,0.287,5.432,46.836,3.751,936.647,995.415
29069,1992,27.639,37.107,36.519,26.374,115.326,0.315,0.315,5.967,58.103,4.66,595.949,601.326
29069,2001,27.61,36.785,36.468,26.747,116.567,0.314,0.314,5.973,58.229,4.659,382.751,509.215
29069,2006,27.62,36.819,36.471,26.71,116.516,0.315,0.315,5.972,58.236,4.659,699.407,942.843
29069,2011,27.621,36.815,36.473,26.712,116.497,0.315,0.315,5.972,58.239,4.659,893.631,884.55
29071,1992,26.43,16.462,54.121,29.417,119.539,0.353,0.399,5.844,29.239,3.863,438.606,489.543
29071,2001,26.787,17.088,53.666,29.246,121.749,0.354,0.399,5.856,29.492,3.881,459.091,621.591
29071,2006,26.782,17.094,53.655,29.251,121.779,0.354,0.399,5.856,29.49,3.879,472.264,516.977
29071,2011,26.773,17.093,53.642,29.264,121.807,0.353,0.399,5.855,29.488,3.877,690.313,677.244
29073,1992,24.7,16.336,51.461,32.203,110.447,0.313,0.381,5.624,29.789,3.709,447.061,503.829
29073,2001,25.142,16.146,51.704,32.15,111.452,0.317,0.384,5.626,30.05,3.738,485.747,667.181
29073,2006,25.141,16.149,51.702,32.149,111.485,0.317,0.384,5.627,30.043,3.738,501.876,544.737
29073,2011,25.138,16.151,51.702,32.147,111.467,0.317,0.384,5.627,30.042,3.737,711.293,698.066
29075,1992,28.395,20.199,43.503,36.298,211.826,0.315,0.315,6.274,55.203,4.919,645.34,692.249
29075,2001,28.404,19.679,43.786,36.536,215.301,0.315,0.315,6.253,55.826,4.929,687.928,818.521
29075,2006,28.407,19.73,43.74,36.53,214.906,0.315,0.315,6.253,55.839,4.929,610.641,732.658
29075,2011,28.403,19.741,43.724,36.535,214.822,0.315,0.315,6.253,55.845,4.929,619.338,607.6
29077,1992,20.759,15.949,45.503,38.549,145.002,0.188,0.317,5.767,55.963,3.627,588.841,728.569
29077,2001,20.939,15.766,45.666,38.568,144.955,0.191,0.317,5.753,56.387,3.626,487.427,685.12
29077,2006,20.932,15.765,45.672,38.562,144.998,0.191,0.317,5.754,56.36,3.625,510.975,559.873
29077,2011,20.914,15.762,45.668,38.571,144.954,0.191,0.317,5.754,56.331,3.623,686.078,717.527
29079,1992,27.907,19.922,43.528,36.55,217.163,0.313,0.313,6.267,52.948,4.882,651.202,716.024
29079,2001,27.994,19.767,43.636,36.597,220.482,0.313,0.313,6.261,53.051,4.897,758.169,882.639
29079,2006,27.995,19.767,43.637,36.596,220.487,0.313,0.313,6.261,53.052,4.897,601.879,647.522
29079,2011,27.992,19.77,43.631,36.599,220.499,0.313,0.313,6.261,53.052,4.897,642.55,627.653
29081,1992,29.489,21.537,43.944,34.519,235.334,0.314,0.314,6.329,52.083,4.702,670.8,743.97
29081,2001,29.576,20.947,44.324,34.729,235.8,0.315,0.316,6.323,52.566,4.705,696.828,832.575
29081,2006,29.574,20.951,44.319,34.729,235.736,0.315,0.316,6.323,52.567,4.705,638.582,721.548
29081,2011,29.57,20.961,44.306,34.733,235.775,0.315,0.316,6.323,52.565,4.705,586.19,568.746
29083,1992,31.324,15.193,53.629,31.178,156.109,0.358,0.368,6.07,79.193,3.898,514.589,567.411
29083,2001,31.549,15.043,53.724,31.233,157.353,0.359,0.369,6.085,79.277,3.909,820.034,962.777
29083,2006,31.551,15.04,53.724,31.236,157.422,0.359,0.369,6.085,79.265,3.91,528.708,566.461
29083,2011,31.541,15.046,53.713,31.241,157.112,0.359,0.369,6.085,79.309,3.908,554.481,553.262
29085,1992,21.767,14.65,43.112,42.238,124.774,0.223,0.303,5.943,68.579,3.552,479.048,568.873
29085,2001,21.991,14.579,43.213,42.208,124.701,0.226,0.305,5.946,69.211,3.543,742.845,957.393
29085,2006,21.994,14.581,43.22,42.199,124.71,0.226,0.305,5.946,69.212,3.543,497.438,525.089
29085,2011,21.908,14.575,43.189,42.235,124.156,0.225,0.304,5.946,69.204,3.534,663.199,627.384
29087,1992,30.632,10.528,60.074,29.398,225.7,0.407,0.407,6.892,48.06,4.732,653.495,728.173
29087,2001,30.654,10.419,59.984,29.597,225.418,0.406,0.406,6.892,48.23,4.73,597.692,747.376
29087,2006,31.111,10.068,60.73,29.203,222.801,0.411,0.411,6.867,48.525,4.757,595.302,710.065
29087,2011,31.115,10.063,60.735,29.203,222.738,0.411,0.411,6.867,48.53,4.758,727.699,741.287
29089,1992,31.227,14.979,56.143,28.878,141.302,0.407,0.412,6.092,43.249,4.48,413.789,466.952
29089,2001,31.584,13.906,57.066,29.028,144.818,0.412,0.416,6.103,43.492,4.517,718.655,843.604
29089,2006,31.58,13.891,57.062,29.048,144.725,0.412,0.416,6.1,43.498,4.516,600.705,642.924
29089,2011,31.579,13.875,57.066,29.058,144.689,0.412,0.416,6.098,43.501,4.516,565.209,550.878
29091,1992,23.035,17.77,42.753,39.478,99.769,0.201,0.308,5.237,52.872,3.764,612.356,680.237
29091,2001,23.032,17.642,42.807,39.55,99.992,0.201,0.309,5.245,53.013,3.767,407.387,525.156
29091,2006,23.021,17.638,42.796,39.566,99.983,0.201,0.309,5.245,53.025,3.766,705.715,867.518
29091,2011,23.013,17.634,42.791,39.575,99.962,0.201,0.309,5.244,53.024,3.765,1038.332,1056.273
29093,1992,21.417,25.306,40.089,34.605,118.995,0.229,0.293,5.648,54.072,4.032,510.172,581.579
29093,2001,22.169,24.118,41.203,34.679,114.039,0.243,0.298,5.658,54.049,4.036,482.148,617.121
29093,2006,22.169,24.103,41.203,34.694,114.013,0.243,0.298,5.657,54.043,4.036,537.203,625.333
29093,2011,22.141,24.114,41.161,34.725,114.192,0.242,0.298,5.655,54.005,4.036,898.182,909.312
29095,1992,31.084,7.848,60.082,32.069,208.75,0.398,0.398,6.426,56.528,4.661,583.285,664.848
29095,2001,31.532,8.46,59.727,31.813,217.868,0.401,0.401,6.405,56.079,4.72,857.588,977.608
29095,2006,31.51,8.503,59.706,31.791,218.672,0.401,0.401,6.403,55.979,4.721,538.087,622.394
29095,2011,31.541,8.507,59.73,31.764,218.42,0.401,0.401,6.403,55.965,4.722,599.792,608.317
29097,1992,26.515,11.27,48.403,40.327,184.865,0.25,0.331,6.177,56.961,4.026,699.187,896.28
29097,2001,27.175,11.172,48.612,40.216,184.185,0.259,0.334,6.201,56.716,3.982,494.582,719.782
29097,2006,27.197,11.176,48.623,40.201,184.244,0.259,0.334,6.201,56.703,3.981,619.325,677.726
29097,2011,27.194,11.178,48.625,40.198,184.246,0.259,0.334,6.2,56.702,3.982,683.78,680.249
29099,1992,24.292,15.401,55.584,29.015,122.105,0.341,0.39,6.082,28.888,3.889,428.492,456.081
29099,2001,26.111,14.845,57.401,27.754,130.827,0.363,0.4,6.126,29.444,4.04,446.759,591.589
29099,2006,26.086,14.879,57.365,27.756,130.953,0.362,0.4,6.127,29.447,4.039,521.62,561.851
29099,2011,26.068,14.895,57.339,27.766,131.032,0.362,0.4,6.128,29.45,4.037,745.439,729.38
29101,1992,29.198,9.499,54.431,36.07,163.514,0.363,0.371,6.212,68.037,4.24,544.567,610.26
29101,2001,29.51,9.426,54.361,36.213,166.386,0.363,0.371,6.219,68.464,4.264,834.68,950.267
29101,2006,29.51,9.425,54.362,36.212,166.391,0.363,0.371,6.22,68.461,4.264,537.545,565.658
29101,2011,29.512,9.415,54.367,36.218,166.363,0.363,0.371,6.219,68.464,4.264,600.076,585.325
29103,1992,27.352,15.004,48.96,36.035,145.151,0.347,0.348,6.001,43.429,3.849,503.185,558.536
29103,2001,27.33,14.344,49.543,36.113,148.037,0.349,0.349,5.992,43.802,3.869,673.428,804.557
29103,2006,27.33,14.347,49.541,36.111,148.031,0.349,0.349,5.992,43.8,3.87,555.762,557.794
29103,2011,27.331,14.347,49.541,36.112,148.035,0.349,0.349,5.992,43.801,3.87,593.986,614.415
29105,1992,18.315,18.162,41.692,40.146,141.241,0.15,0.297,5.64,51.916,3.433,436.636,509.097
29105,2001,18.518,17.863,41.886,40.25,138.973,0.155,0.299,5.625,52.295,3.426,520.659,713.179
29105,2006,18.515,17.868,41.881,40.251,139.008,0.155,0.299,5.625,52.298,3.426,576.586,604.65
29105,2011,18.513,17.865,41.879,40.256,138.941,0.155,0.299,5.625,52.295,3.426,953.787,942.669
29107,1992,35.393,7.166,64.311,28.523,221.395,0.435,0.436,6.179,56.842,4.72,587.088,670.45
29107,2001,35.487,7.252,64.229,28.519,223.256,0.435,0.436,6.185,56.734,4.733,816.951,930.487
29107,2006,35.485,7.252,64.228,28.52,223.279,0.435,0.436,6.185,56.719,4.733,537.04,599.771
29107,2011,35.485,7.251,64.228,28.521,223.296,0.435,0.436,6.185,56.714,4.733,629.842,610.153
29109,1992,19.55,15.166,45.578,39.256,154.302,0.181,0.318,5.652,60.925,3.521,615.985,814.85
29109,2001,19.721,14.978,45.664,39.358,153.976,0.184,0.319,5.66,61.3,3.507,446.957,643.629
29109,2006,19.719,14.98,45.662,39.358,153.986,0.184,0.319,5.66,61.303,3.507,611.88,674.267
29109,2011,19.716,14.976,45.665,39.359,153.992,0.184,0.319,5.66,61.289,3.508,708.81,750.131
29111,1992,27.299,16,49.683,34.317,128.928,0.361,0.362,5.806,42.121,4.365,469.795,541.304
29111,2001,27.285,15.737,50.019,34.244,129.151,0.363,0.364,5.797,42.099,4.383,606.641,750.01
29111,2006,27.283,15.743,50.014,34.243,129.045,0.363,0.364,5.797,42.1,4.382,508.792,507.095
29111,2011,27.283,15.741,50.015,34.244,129.045,0.363,0.364,5.797,42.102,4.382,611.013,639.286
29113,1992,27.496,10.151,56.033,33.816,141.527,0.389,0.396,5.744,33.739,4.357,388.18,412.568
29113,2001,27.783,9.787,56.142,34.071,142.99,0.393,0.397,5.722,34.25,4.351,506.843,676.522
29113,2006,27.805,9.801,56.206,33.993,142.524,0.393,0.398,5.723,34.257,4.35,446.748,457.811
29113,2011,27.813,9.799,56.215,33.986,142.484,0.393,0.398,5.722,34.265,4.35,547.186,571.728
29115,1992,27.215,19.336,44.785,35.88,148.187,0.34,0.34,6.292,51.175,4.863,581.966,616.137
29115,2001,27.307,18.853,45.179,35.968,150.585,0.341,0.341,6.28,51.32,4.868,768.927,875.578
29115,2006,27.308,18.858,45.177,35.966,150.578,0.341,0.341,6.28,51.316,4.868,631.188,672.72
29115,2011,27.306,18.858,45.174,35.968,150.563,0.341,0.341,6.28,51.316,4.868,610.176,602.109
29117,1992,28.955,10.657,50.925,38.418,214.892,0.333,0.336,6.255,55.382,4.619,607.696,670.399
29117,2001,29.209,10.614,50.881,38.505,218.78,0.334,0.337,6.244,55.375,4.655,858.963,965.893
29117,2006,29.209,10.611,50.881,38.508,218.832,0.334,0.337,6.244,55.378,4.655,563.01,594.147
29117,2011,29.203,10.615,50.862,38.523,218.857,0.334,0.337,6.244,55.413,4.654,621.333,610.458
29119,1992,14.163,16.33,47.347,36.323,134.356,0.119,0.323,5.363,54.028,4.075,513.71,683.114
29119,2001,14.211,16.008,47.491,36.501,133.753,0.12,0.323,5.345,54.345,4.062,388.605,596.363
29119,2006,14.211,16.005,47.493,36.502,133.838,0.12,0.323,5.344,54.351,4.062,665.633,728.186
29119,2011,14.206,16.004,47.488,36.508,133.836,0.119,0.323,5.344,54.355,4.063,804.873,933.724
29121,1992,25.817,18.693,45.732,35.575,135.193,0.342,0.344,5.868,37.718,4.39,497.113,534.159
29121,2001,25.934,17.8,46.495,35.705,134.933,0.345,0.347,5.843,37.738,4.384,675.211,793.803
29121,2006,25.934,17.807,46.493,35.7,134.924,0.345,0.347,5.844,37.733,4.384,606.4,639.013
29121,2011,25.935,17.805,46.493,35.702,134.933,0.345,0.347,5.844,37.734,4.384,578.821,589.29
29123,1992,26.101,24.174,48.443,27.382,113.132,0.301,0.35,5.457,45.54,4.067,494.559,593.099
29123,2001,26.384,23.641,48.637,27.721,112.299,0.302,0.351,5.464,45.691,4.097,477.291,614.637
29123,2006,26.369,23.664,48.636,27.699,112.143,0.303,0.351,5.463,45.704,4.094,642.204,740.578
29123,2011,26.287,23.704,48.59,27.706,112.328,0.302,0.351,5.457,45.754,4.087,897.779,942.106
29125,1992,19.775,16.553,46.267,37.18,95.161,0.254,0.354,5.668,30.111,3.402,467.707,554.384
29125,2001,20.144,15.577,47.211,37.212,95.889,0.261,0.359,5.676,30.193,3.401,515.009,696.049
29125,2006,20.141,15.579,47.208,37.213,95.886,0.261,0.359,5.676,30.19,3.4,516.759,592.568
29125,2011,20.14,15.584,47.205,37.212,95.894,0.261,0.359,5.675,30.189,3.401,851.837,846.853
29127,1992,31.004,11.771,55.195,33.033,151.962,0.388,0.395,5.79,38.685,4.341,407.825,450.822
